1821,Maungatapu School,07-5440858,office@maungatapu.school.nz,Andre Bennett,http://www.maungatapu.school.nz,164 Maungatapu Road ,Maungatapu-Tauranga,Tauranga,PO Box 7041,Maungatapu,Tauranga,3148,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Bay of Plenty,Waiariki,195900,Maungatapu,Welcome Bay General Ward,99085,Tauranga Peninsula Kāhui Ako,-37.721897,176.173783,Yes,467,612,405,311,42,53,14,5,0,0.18,All students taught in English,No,No,Open
1824,Melville Primary School,07-8435369,busadmin@melville.school.nz,Bronwyn Haitana,http://www.melville.school.nz,101 Ohaupo Road ,Melville,Hamilton,101 Ohaupo Road,Melville,Hamilton,3206,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Hamilton City,Waikato Region,Hamilton Office,Waikato,Hamilton West,Hauraki-Waikato,180300,Melville South,West General Ward,99105,Te Kaahui Ako o Mangakootukutuku,-37.814238,175.283493,Yes,540,246,38,175,36,25,11,0,0,0.09,Some students taught in te reo Māori,No,No,Open
1825,Merivale School,07-5786900,admin@merivale.school.nz,Tom Paekau,http://www.merivale.school.nz,25 Kesteven Avenue ,,Tauranga,25 Kesteven Avenue,Parkvale,Tauranga,3112,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Tauranga,Waiariki,195300,Yatton Park,Te Papa General Ward,99085,Tauranga Peninsula Kāhui Ako,-37.720485,176.143844,Yes,550,173,40,132,30,10,0,0,0,0.16,Some students taught in te reo Māori,No,No,Open
1826,Mihi School,07-3338249,secretary@mihi.school.nz,Jenna Foley,http://www.mihi.school.nz,76 Springs Road ,,Reporoa,76 Springs Road RD 2,,Reporoa,3083,Rural other,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Rotorua District,Waikato Region,Rotorua Office,"Bay of Plenty, Waiariki",Rotorua,Waiariki,201800,Golden Springs,Rotorua Rural General Ward,99133,Reporoa Community of Learning,-38.470969,176.296934,No,549,15,5,10,0,5,0,0,0,1,All students taught in English,No,No,Open
1827,Miller Avenue School,07-8628602,office@millerave.school.nz,Derek Martin,http://www.millerave.school.nz,Miller Avenue ,,Paeroa,30 Miller Avenue,,Paeroa,3600,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Hauraki District,Waikato Region,Hamilton Office,Waikato,Coromandel,Hauraki-Waikato,169200,Paeroa,Paeroa Ward,99070,Ohinemuri Community of Learning,-37.371748,175.672063,No,527,94,50,53,13,10,0,0,0,1.12,All students taught in English,No,No,Open
1829,Moanataiari School,07-8686504,office@moana.school.nz,David Brock,http://www.moana.school.nz,101 Kuranui Street ,Moanataiari,Thames,101 Kuranui Street,,Thames,3500,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Thames-Coromandel District,Waikato Region,Hamilton Office,Waikato,Coromandel,Hauraki-Waikato,167600,Thames North,Thames Ward,99087,Te Kāhui Ako o Te Kauaeranga (Thames Community of Learning),-37.129457,175.532751,No,463,136,97,41,9,31,8,1,0,1.11,All students taught in English,No,Yes,Open
1832,Mokoia Intermediate,07-3459071,office@mokoia.school.nz,Rawiri Wihapi,http://www.mokoia.school.nz,29 Brent Road ,Owhata,Rotorua,PO Box 7025,Te Ngae,Rotorua,3042,Large urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Rotorua District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Rotorua,Waiariki,201401,Ōwhata East,Te Ipu Wai Auraki General Ward,99017,Eastern Rotorua Kāhui Ako,-38.137383,176.297507,Yes,475,315,198,144,23,26,11,3,1,0.4,Some students taught in te reo Māori,No,No,Open
1833,Morrinsville Intermediate,07-8896629,office@mi.school.nz,Jenny Clark,http://www.mi.school.nz,Elizabeth Avenue ,,Morrinsville,Elizabeth Avenue,,Morrinsville,3300,Small urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Matamata-Piako District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,173902,Morrinsville East,Morrinsville General Ward,99131,Morrinsville Kāhui Ako,-37.647585,175.534972,Yes,474,377,290,79,9,40,10,6,0,0.45,All students taught in English,No,No,Open
1834,Morrinsville School,07-8897250,reception@morrinsville.school.nz,Shay Noonan,http://www.morrinsville.school.nz,Lincoln Street ,,Morrinsville,Lincoln Street,,Morrinsville,3300,Small urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Matamata-Piako District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,173902,Morrinsville East,Morrinsville General Ward,,,-37.654062,175.528028,Yes,507,235,100,102,13,52,7,1,0,0.41,Some students taught in te reo Māori,No,No,Open
1835,Motumaoho School,07-8897597,office@motumaoho.school.nz,Anney Collin (Acting),http://motumaoho.school.nz,2101 Hamilton Road ,Motumaoho,Morrinsville,2101 State Highway 26 RD 2,,Morrinsville,3372,Rural other,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Matamata-Piako District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,173801,Tahuroa,Morrinsville General Ward,99131,Morrinsville Kāhui Ako,-37.685307,175.471491,No,481,24,19,10,4,0,2,0,0,0.39,All students taught in English,No,No,Open
1836,Mountview School,07-3788488,info@mountview.school.nz,Anna Norris,http://www.mountview.school.nz,31 Rangatira Street ,,Taupo,31 Rangatira Street,,Taupo,3330,Medium urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Taupo District,Waikato Region,Rotorua Office,"Bay of Plenty, Waiariki",Taupō,Waiariki,188900,Mountview,Taupō General Ward,99020,Taupō Community of Schools,-38.683174,176.092042,Yes,519,362,137,243,38,26,10,1,0,0.54,Some students taught in te reo Māori,No,No,Open
1837,Mt Maunganui Intermediate,07-5755512,admin@mtint.school.nz,Melissa Nelson,http://www.mtint.school.nz/,Lodge Avenue ,,Mount Maunganui,Lodge Avenue,,Mount Maunganui,3116,Major urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Bay of Plenty,Waiariki,194900,Arataki North,Mauao/Mount Maunganui General Ward,99064,Kāhui Ako ki Mauao,-37.665523,176.211289,Yes,441,707,580,199,36,56,20,7,15,0.25,All students taught in English,No,No,Open
1838,Mount Maunganui Primary School,07-5753960,admin@mtprimary.school.nz,Damien Harris,http://www.mtprimary.school.nz,Orkney Road ,,Mount Maunganui,Orkney Road,,Mount Maunganui,3116,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Tauranga,Waiariki,193700,Mount Maunganui South,Mauao/Mount Maunganui General Ward,99064,Kāhui Ako ki Mauao,-37.649355,176.198696,Yes,402,446,376,100,15,43,28,1,16,0.28,All students taught in English,No,No,Open
1841,Nawton School,07-8477420,office@nawton.school.nz,Rubina Charman,http://www.nawton.school.nz,Livingstone Avenue ,Nawton,Hamilton,Livingstone Avenue,Nawton,Hamilton,3200,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Hamilton City,Waikato Region,Hamilton Office,Waikato,Hamilton West,Hauraki-Waikato,177200,Nawton East,West General Ward,99035,He Waka Eke Noa (NW Hamilton) Community of Learning,-37.779882,175.241733,Yes,537,517,107,401,68,37,10,6,0,0.13,Some students taught in te reo Māori,No,No,Open
1842,Netherton School,07-8623847,principal@netherton.school.nz,Brook Hill,http://www.netherton.school.nz,7 School Road ,Netherton,Paeroa,7 School Road RD 1,,Paeroa,3671,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Hauraki District,Waikato Region,Hamilton Office,Waikato,Coromandel,Hauraki-Waikato,169100,Paeroa Rural,Paeroa Ward,99070,Ohinemuri Community of Learning,-37.340242,175.609845,Yes,463,140,120,22,2,6,3,0,0,1.15,All students taught in English,No,Yes,Open
1843,Newstead Model School,07-8565946,office@newstead.school.nz,Meg Campbell,http://www.newstead.school.nz,429 Morrinsville Road ,,Newstead,429 Morrinsville Road RD 6,,Hamilton,3284,Rural other,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Whenua,Waikato District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,173000,Hamilton Park,Tamahere-Woodlands General Ward,99057,Hillcrest Kāhui Ako,-37.776429,175.359004,Yes,417,149,133,20,4,15,3,0,0,0.22,All students taught in English,No,No,Open
1844,Ngahinapouri School,07-8252701,office@ngahinapouri.school.nz,Mark Harrop,http://www.ngahinapouri.school.nz,1185 Kakaramea Road ,,Ngahinapouri,1185 Kakaramea Road RD 2,,Ohaupo,3882,Rural settlement,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Whenua,Waipa District,Waikato Region,Hamilton Office,Waikato,Taranaki-King Country,Hauraki-Waikato,181500,Ngāhinapōuri,Pirongia-Kakepuku General Ward,,,-37.897937,175.205324,Yes,413,191,162,26,7,18,5,4,0,0.4,All students taught in English,No,Yes,Open
1845,Ngakonui Valley School,07-8956181,office@nvs.school.nz,Trich Prudie-Nicholls,http://www.nvs.school.nz,826 Taringamotu Road ,,Taumarunui,826 Taringamotu Road RD 4,,Taumarunui,3994,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Ruapehu District,Manawatū-Whanganui Region,Hamilton Office,Waikato,Rangitīkei,Te Tai Hauāuru,222400,Ngapuke,Ruapehu General Ward,99201,Taumarunui Kāhui Ako,-38.822018,175.315069,No,490,51,36,29,3,0,0,0,0,2.59,All students taught in English,No,No,Open
1846,Ngakuru School,07-3332841,office@ngakuru.school.nz,Rachel Weinberg,http://www.ngakuru.school.nz,913 Whirinaki Valley Road ,Ngakuru,Rotorua,913 Whirinaki Valley Road RD 1,,Rotorua,3077,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Rotorua District,Waikato Region,Rotorua Office,"Bay of Plenty, Waiariki",Rotorua,Waiariki,201600,Ngakuru,Rotorua Rural General Ward,99019,Rotorua Central Community of Learning,-38.32138,176.1932,No,457,65,45,19,0,6,1,0,0,0.74,All students taught in English,No,No,Open
1847,Te Kura o Ngāpuke,07-8956012,tari@ngapuke.school.nz,Hemi Te Wano,http://ngapukeschool.nz,2490 Taumarunui-Ngapuke Road ,,Taumarunui,2490 Taumarunui-Ngapuke Road RD 4,,Taumarunui,3994,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Whenua,Ruapehu District,Manawatū-Whanganui Region,Hamilton Office,Waikato,Rangitīkei,Te Tai Hauāuru,222400,Ngapuke,Ruapehu General Ward,,,-38.88557,175.41716,Yes,562,24,1,24,0,0,0,0,0,2.36,Some students taught in te reo Māori,No,No,Open
1849,Ngaruawahia School,07-8248426,office@ngaruawahia.school.nz,Murray Borrows,http://ngaruawahia.school.nz,Galileo Street ,,Ngaruawahia,PO Box 95,,Ngaruawahia,3720,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Waikato District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,172100,Ngāruawāhia Central,Newcastle-Ngāruawāhia General Ward,99156,Ngāruawāhia Community of Learning,-37.670213,175.151009,Yes,556,161,27,141,14,6,0,0,0,0.43,All students taught in English,No,No,Open
1850,Ngatea School,07-8677305,office@ngatea.school.nz,Neil Fraser,http://www.ngatea.school.nz,52 Orchard Road ,,Ngatea,PO Box 69,,Ngatea,3541,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Hauraki District,Waikato Region,Hamilton Office,Waikato,Coromandel,Hauraki-Waikato,168901,Ngatea,Plains Ward,99015,Hauraki Community of Learning,-37.27529,175.493406,Yes,451,299,230,67,12,28,10,1,0,1.04,All students taught in English,No,No,Open
1851,Te Kura o Ngaati Hauaa,07-8273049,admin@ngatihaua.school.nz,Elaine Hinetai Kereopa,,300 Pukemoremore Road ,,Cambridge,300 Pukemoremore Road RD 1,,Cambridge,3493,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Whenua,Waikato District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,173100,Eureka-Tauwhare,Tamahere-Woodlands General Ward,99084,Te Kaahui Ako o Tainui,-37.798253,175.478631,No,526,111,14,110,2,0,0,1,0,0.42,All students taught in te reo Māori,No,No,Open
1852,Ngongotaha School,07-3574531,admin@ngongotaha.school.nz,Eden Chapman,http://ngongotaha.school.nz,22 School Road ,Ngongotaha,Rotorua,PO Box 195,Ngongotaha,Rotorua,3041,Small urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Rotorua District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Rotorua,Waiariki,198200,Ngongotahā West,Te Ipu Wai Auraki General Ward,99107,Te Maru o Ngongotaha (Rotorua) Community of Learning,-38.07981,176.209652,Yes,484,397,236,241,35,24,3,1,0,0.39,Some students taught in te reo Māori,No,No,Open
1853,Ngutunui School,07-8719426,principal@ngutunui.school.nz,Sharyn Gibbens,http://www.ngutunui.school.nz,400 Ngutunui Road ,Puketotara,Pirongia,400 Ngutunui Road RD 6,,Te Awamutu,3876,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Ōtorohanga District,Waikato Region,Hamilton Office,Waikato,Taranaki-King Country,Te Tai Hauāuru,185300,Honikiwi,Kāwhia-Tihiroa General Ward,99194,Nga Awa ki te Moana Kāhui Ako,-38.076128,175.115991,No,460,44,29,14,5,3,0,1,0,0.79,All students taught in English,No,No,Open
1854,Nukuhou North School,07-3123206,office@nukuhou.school.nz,Emma Bell,http://www.nukuhou.school.nz,1647 State Highway 2 ,,Whakatane,1647 State Highway 2 RD 1,,Waimana,3196,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Whakatane District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,203500,Waingarara-Waimana,Te Urewera General Ward,99016,Whakatane Community of Learning,-38.126716,177.126407,No,526,68,11,63,1,2,0,0,0,1.6,All students taught in English,No,No,Open
1855,Ohaupo School,07-8236736,office@ohaupo.school.nz,Chris Rennie,http://www.ohaupo.school.nz,4010 Great South Road ,,Ohaupo,4010 Ohaupo Road RD 1,,Ohaupo,3881,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Whenua,Waipa District,Waikato Region,Hamilton Office,Waikato,Taranaki-King Country,Hauraki-Waikato,181600,Lake Cameron,Pirongia-Kakepuku General Ward,,,-37.905314,175.315726,Yes,418,222,191,32,5,14,5,0,0,0.32,All students taught in English,No,No,Open
1856,Ohinewai School,07-8288919,office@ohinewai.school.nz,Leah Boldero,http://www.ohinewai.school.nz,39 Ohinewai South Road ,Ohinewai,Huntly,39 Ohinewai South Road RD 1,,Huntly,3771,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Waikato District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,171201,Huntly Rural,Huntly General Ward,99193,Tō Tātou Haerenga,-37.492892,175.157807,Yes,484,119,97,40,3,3,3,0,0,0.67,All students taught in English,No,No,Open
1857,Ōhope Beach School,07-3124617,office@ohopebeach.school.nz,Cathryn Naera,http://www.ohopebeach.school.nz,170 Pohutukawa Avenue ,,Ohope Beach,170 Pohutukawa Avenue,Ohope,Ohope Beach,3121,Small urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Whenua,Whakatane District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,203200,Ōhope,Whakatāne-Ōhope General Ward,99016,Whakatane Community of Learning,-37.96964,177.049331,Yes,422,232,173,69,6,14,8,2,0,1.31,All students taught in English,No,No,Open
1858,Kuranui Primary School,07-8834866,office@kuranui.school.nz,Michael Thornley,http://www.kuranui.school.nz,66 Waiomou Road ,,Tirau,66 Waiomou Road RD 2,,Tirau,3485,Rural other,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,South Waikato District,Waikato Region,Hamilton Office,Waikato,Waikato,Te Tai Hauāuru,185800,Tīrau,Tirau Ward,99104,Matamata Community of Learning,-37.94061,175.838375,No,467,57,47,19,0,1,0,1,0,0.73,All students taught in English,No,No,Open
1860,Omanu School,07-5755868,office@omanu.school.nz,Matt Kennedy,http://www.omanu.school.nz,Tui Street ,,Mount Maunganui,Tui Street,,Mount Maunganui,3116,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Tauranga,Waiariki,194300,Omanu Beach,Mauao/Mount Maunganui General Ward,99064,Kāhui Ako ki Mauao,-37.658579,176.206279,Yes,405,533,489,110,12,22,26,7,0,0.26,All students taught in English,No,No,Open
1861,Te Kura o Ōmarumutu,07-3158140,office@omarumutu.school.nz,Jonnina Temple,,141 Omarumutu Road ,,Opotiki,141 Omarumutu Road RD 1,,Opotiki,3197,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Whenua,Ōpōtiki District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,204500,Ōtara-Tirohanga,Waioeka-Waiōtahe-Otara Ward,,,-37.99652,177.405099,No,522,74,8,74,6,1,0,0,0,2.32,All students taught in te reo Māori,No,No,Open
1862,Ōmokoroa Point School,07-5480748,office@omokoroapoint.school.nz,Sandra Portegys,http://www.omokoroapoint.school.nz,37 Hamurana Road ,,Omokoroa,37 Hamurana Road,,Omokoroa,3114,Small urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Whenua,Western Bay of Plenty District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Coromandel,Waiariki,191001,Ōmokoroa North,Kaimai Ward,,,-37.635821,176.042464,Yes,431,346,283,60,13,16,32,4,0,0.49,All students taught in English,No,Yes,Open
1863,Omokoroa School,07-5480755,reception@omokoroa.school.nz,Craig Pentecost,http://www.omokoroa.school.nz,Plummers Point Road ,,Whakamarama,Plummers Point Road RD 2,,Tauranga,3172,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Whenua,Western Bay of Plenty District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Coromandel,Waiariki,191201,Te Puna,Kaimai Ward,,,-37.67267,176.032159,Yes,419,340,290,56,6,24,21,3,0,0.38,All students taught in English,No,Yes,Open
1865,Te Wharekura o Maniapoto,07-8786884,tumuaki@maniapoto.school.nz,Denise Marshall,http://www.maniapoto.school.nz/,308 Oparure Road ,,Te Kuiti,308 Oparure Road RD 5,,Te Kuiti,3985,Rural other,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Whenua,Waitomo District,Waikato Region,Hamilton Office,Waikato,Taranaki-King Country,Te Tai Hauāuru,187100,Hangatiki,Waitomo Rural Ward,99106,Waitomo Arotahi Kāhui Ako,-38.315046,175.116309,No,529,118,8,118,6,3,0,0,0,1.33,All students taught in te reo Māori,No,No,Open
1866,Opotiki School,07-3156362,opotikiprimary@opotiki.school.nz,Tony Howe,https://www.opotiki.school.nz/,80-88 Church Street ,,Opotiki,Church Street,,Opotiki,3122,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Ōpōtiki District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,204400,Ōpōtiki,Ōpōtiki Ward,99037,Ōpōtiki Community of Learning,-38.009236,177.284973,No,555,296,61,265,25,6,0,0,0,2.05,All students taught in English,No,No,Open
1867,Ōpoutere School,07-8659077,office@opoutereschool.net,Jethro Dyer,http://www.opoutereschool.net,1203 Tairua Road ,,Whangamata,1203 Tairua Road RD 1,,Whangamata,3691,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Thames-Coromandel District,Waikato Region,Hamilton Office,Waikato,Coromandel,Hauraki-Waikato,168400,Whangamatā Rural,South East Ward,99155,Coromandel Community of Learning,-37.129694,175.846029,Yes,459,117,88,47,2,5,0,0,0,1.67,All students taught in English,No,Yes,Open
1869,Orini Combined School,07-8244847,office@orini.school.nz,Annette Howard,http://www.orini.school.nz,1389 Orini Road ,,Taupiri,1389 Orini Road RD 2,,Taupiri,3792,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Waikato District,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,171700,Whitikahu,Waerenga-Whitikahu General Ward,99130,Te Kaahui Ako o Raahui Pookeka,-37.554648,175.316113,No,456,76,59,13,3,15,0,0,0,0.63,All students taught in English,No,No,Open
1870,Oropi School,07-5431479,office@oropi.school.nz,Andrew King,http://www.oropi.school.nz,Oropi Road ,Oropi,Tauranga,1334 Oropi Road RD 3,,Tauranga,3173,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Western Bay of Plenty District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Bay of Plenty,Waiariki,191700,Waiorohi,Kaimai Ward,99085,Tauranga Peninsula Kāhui Ako,-37.839065,176.159142,Yes,436,331,280,78,17,17,6,1,5,0.42,All students taught in English,No,No,Open
1871,Otakiri School,07-3048101,office@otakiri.school.nz,Richard Gillespie,http://www.otakiri.school.nz,571 Otakiri Road ,,Whakatane,571 Otakiri Road RD 3,,Whakatane,3193,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Whakatane District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,202100,Onepu Spring,Rangitāiki General Ward,99038,Pūtauaki ki Rangitaiki Whānui Kāhui Ako,-37.986232,176.762961,No,465,190,124,84,4,31,2,2,0,1.02,All students taught in English,No,No,Open
1872,Otamarakau School,07-5333783,office@otamarakau.school.nz,Aneta Smith,http://www.otamarakau.school.nz/,2216 Old Coach Road ,,Te Puke,2216 Old Coach Road RD 6,,Te Puke,3186,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Western Bay of Plenty District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,192500,Pongakawa,Maketu-Te Puke Ward,99086,Te Puke Community of Learning,-37.837268,176.588269,No,461,78,46,38,5,11,1,0,0,0.89,All students taught in English,No,No,Open
1873,TKKM o Otepou,07-5442525,otepoutumuaki@xtra.co.nz,Reg Blake,http://www.otepou.school.nz/,759 Welcome Bay Road ,Tauranga Central,Tauranga,759 Welcome Bay Road,Welcome Bay,Tauranga,3112,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Bay of Plenty,Waiariki,196500,Baypark-Kairua,Arataki General Ward,99212,Tauranga Moana Kāhui Ako,-37.718298,176.241569,No,537,71,3,69,2,4,0,0,0,0.33,Some students taught in te reo Māori,No,No,Open
1874,Ōtewā School,07-8730859,office@otewa.school.nz,Carolyn Pilton,https://www.otewaschool.com/,916 Otewa Road ,,Otorohanga,916 Otewa Road RD 5,,Otorohanga,3975,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Ōtorohanga District,Waikato Region,Hamilton Office,Waikato,Taranaki-King Country,Te Tai Hauāuru,185600,Maihiihi,Waipā General Ward,99194,Nga Awa ki te Moana Kāhui Ako,-38.228415,175.289319,No,483,67,54,13,5,2,0,0,0,1.18,All students taught in English,No,No,Open
1875,Otonga Road School,07-3486443,otonga@otonga.school.nz,Gareth Cunliffe,http://www.otonga.school.nz,105 Otonga Road ,Springfield,Rotorua,105 Otonga Road,Springfield,Rotorua,3015,Large urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Rotorua District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Rotorua,Waiariki,200600,Springfield South,Te Ipu Wai Auraki General Ward,99019,Rotorua Central Community of Learning,-38.161953,176.234477,Yes,418,522,297,117,8,153,11,1,3,0.31,All students taught in English,No,Yes,Open
1876,Ōtorohanga School,07-8737334,office@oto.school.nz,Catriona Chrystall,http://www.otoprimary.school.nz,95 Phillips Avenue ,,Otorohanga,PO Box 137,,Otorohanga,3940,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Ōtorohanga District,Waikato Region,Hamilton Office,Waikato,Taranaki-King Country,Te Tai Hauāuru,185500,Ōtorohanga,Ōtorohanga General Ward,99194,Nga Awa ki te Moana Kāhui Ako,-38.188411,175.225467,No,537,97,40,65,13,6,0,0,0,1.03,Some students taught in te reo Māori,No,No,Open
1877,Otorohanga South School,07-8738530,accounts@otosouth.school.nz,Scott Lincoln,http://www.otosouth.school.nz,Rangipare Street ,,Otorohanga,2 Rangipare Street,,Otorohanga,3900,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Ōtorohanga District,Waikato Region,Hamilton Office,Waikato,Taranaki-King Country,Te Tai Hauāuru,185500,Ōtorohanga,Ōtorohanga General Ward,99194,Nga Awa ki te Moana Kāhui Ako,-38.187932,175.203181,Yes,481,328,221,141,16,33,4,0,0,0.98,All students taught in English,No,No,Open
1878,Ōtūmoetai Intermediate,07-5765105,admin@otuinter.school.nz,Hendrick Popping,http://www.otuinter.school.nz,5 Charles Street ,Otumoetai,Tauranga,5 Charles Street,Bellevue,Tauranga,3110,Major urban area,Intermediate,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Tauranga,Waiariki,193100,Bellevue,Matua-Otūmoetai General Ward,99036,Ōtūmoetai Community of Learning,-37.675421,176.129617,Yes,443,899,673,176,33,96,34,4,10,0.2,All students taught in English,No,No,Open
